id,image_url,brand,manufacturer,product,product_url,price,resolution,connector_type,rating,standing_screen_display_size,display_technology,display_type,number_of_items,operating_system,mounting_hardware,item_weight,model_year,refresh_rate,power_source,batteries_required,speaker_surround_sound_channel_configuration,country_of_origin,item_model_number,model,product_dimensions,hardware_interface,supported_audio_format,image_aspect_ratio,remote_control_included?,mounting_type,audio_wattage,supports_bluetooth_technology,ram_memory_installed_size,wattage,supported_image_type,graphics_coprocessor,batteries_included,model_name,remote_control_description,tuner_technology,total_usb_ports,viewing_angle,screen_resolution,voltage,audio_output_mode,maximum_operating_distance,batteries,remote_control_type,battery_cell_composition,special_features,memory_storage_capacity,image_contrast_ratio,response_time,media_format,includes_rechargable_battery,image_brightness,real_angle_of_view
37,https://images-eu.ssl-images-amazon.com/images/I/41611VFTGwL._SY300_SX300_QL70_ML2_.jpg,Redmi,Redmi,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black)  ,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A054367039CG9GF4P6B7C&url=%2FRedmi-inches-Ready-L32M6-RA-Android%2Fdp%2FB09F9YQQ7B%2Fref%3Dsr_1_123_sspa%3Fkeywords%3Dtv%26qid%3D1660812301%26sr%3D8-123-spons%26psc%3D1&qualifier=1660812301&id=3983918216806618&widgetName=sp_mtf,"14,999",1366 x 768 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.2 out of 5 stars,32 Inches,LED,A+,1.0,Android,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Remote Control, 4 screws",3 kg 920 g,2021.0,60 Hz,AC,Yes,Dolby Audio | DTS Virtual: X | DTS-HD,India,L32M6-RA/L32M7-RA,L32M6-RA/L32M7-RA,73 x 8.7 x 47.6 cm; 3.92 Kilograms,"AV Port, Ethernet, HDMI, Headphone, USB 2.0","Dolby, DTS-HD, Mp3_audio",16:09,Yes,Wall Mount,20 Watts,Yes,1 GB,50 Watts,JPEG,Mali G31 MP2,No,Redmi Smart TV 32,Remote with easy Access like Voice assistant | Ok Google | Quick Wake | Quick Mute | Quick Settings | Netflix and Prime Video buttons,NTSC,2.0,178 Degrees,1366 x 768 pixels,240 Volts,Stereo,8 Feet,2 AAA batteries required.,Bluetooth,,PatchWall 4 with IMDb Integration | Kids Mode with Parental Lock | 90+ Free Live Channels | Netflix | Prime Video | Disney+ Hotstar and more | Android TV 11 | Google Assistant | Chromecast Built-in | Miracast,8 GB,,,"MPEG, AVI",,Ultra Bright Screen,178 Degrees
38,https://images-eu.ssl-images-amazon.com/images/I/41dvZHrAhTL._SX300_SY300_QL70_ML2_.jpg,NVY,Reach NVY PVT Ltd,NVY 80 cm (32 inch) HD Ready Smart LED TV | NVA32SFR1 (Black) (2022 Model) with Android 9.0  ,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A06313891JMLU6VY8N7AD&url=%2FNVY-32-TV-NVA32SFR1-Android%2Fdp%2FB09WDZNLN9%2Fref%3Dsr_1_124_sspa%3Fkeywords%3Dtv%26qid%3D1660812301%26sr%3D8-124-spons%26psc%3D1&qualifier=1660812301&id=3983918216806618&widgetName=sp_mtf,"10,990",1366768 Pixels,"Wi-Fi, HDMI",4.4 out of 5 stars,32 Inches,LED,LED,1.0,Android,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control",5 kg,2022.0,60 Hz,AC,No,2,India,32 SMART TV,32 SMART TV,,"Ethernet, HDMI, USB 2.0","Mp3_audio, Wma",16:9,Yes,Wall Mount,20 Watts,,1 GB,48 Watts,,,,NVA32SFR1,,,2.0,178 Degrees,,240 Volts,Surround,7 Feet,,IR,,,8 GB,,8 Milliseconds,,,,
39,https://images-eu.ssl-images-amazon.com/images/I/51V12dzbRgL._SY300_SX300_QL70_ML2_.jpg,TCL,Bhagwati Products Ltd.,TCL 126 cm (50 inches) Remote Less Voice Control Edition AI 4K Ultra HD Certified Android Smart LED TV 50P715 (Silver)  ,https://amazon.in/TCL-inches-Certified-Android-50P715/dp/B08BS8KT8X/ref=sr_1_125?keywords=tv&qid=1660812301&sr=8-125,"39,990",3840x2160 Pixels,Wi-Fi,4.2 out of 5 stars,50 Inches,LED,A+,1.0,Android,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Batteries",10 kg,2020.0,60 hertz,AC,Yes,Dolby Audio Power Speakers,India,50P715,50P715,111.2 x 4.1 x 65.5 cm; 10 Kilograms,"USB, HDMI","Mp3_audio, Wma",16:9,,,,Yes,2,30 Watts,JPEG,Mali4703 600MHz~800MHz,Yes,P715 4K Android,,DVB-T2/NTSC/PAL/SECAM,,,3840 x 2160 pixels,,,,2 AAA batteries required. (included),,Lithium Ion,,,5000:1,9.5 Milliseconds,,,,
40,https://images-eu.ssl-images-amazon.com/images/I/41u6cat3e6L._SY300_SX300_QL70_ML2_.jpg,KODAK,Kodak,Kodak 106 cm (42 inches) Full HD Certified Android Smart LED TV 42FHDX7XPRO (Black)  ,https://amazon.in/Kodak-Inches-Certified-Android-42FHDX7XPRO/dp/B08WLZ323C/ref=sr_1_126?keywords=tv&qid=1660812301&sr=8-126,"19,999",1920 x 1080 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.1 out of 5 stars,42 Inches,LED,A+,1.0,Android,"1 LED TV, 1 Table Stand Base, 1 User Manual, 1 Warranty Card, 1 Remote Control,1 Wall Mount, 2 AAA Battery",6 kg 400 g,2021.0,60 Hz,AC,Yes,Surround Sound,India,42FHDX7XPRO,42FHDX7XPRO,54 x 95.4 x 9 cm; 6.4 Kilograms,"USB, HDMI","Mp3_audio, Wma",16:09,Yes,,30 Watts,Yes,1 GB,30 Watts,JPEG,Mali-450MP3,Yes,42FHDX7XPRO,"One Click Amazon Prime, Sony Liv & Youtube Video Button Remote | Google Assistant",PAL,,,1920 x 1080 pixels,,,,2 AAA batteries required. (included),,Zinc Carbon,,,5000:1,8 Milliseconds,,No,,
41,https://m.media-amazon.com/images/I/41VC-c+M6sL._SY300_SX300_.jpg,MI,DIXON TECHNOLOGIES (INDIA) LIMITED,Mi 189.34cm (75 inches) Q1 Series 4K Ultra HD Smart QLED TV L75M6-ESG (Metallic Grey)  ,https://amazon.in/189-34-inches-Android-L75M6-ESG-Metallic/dp/B09HQTPWVR/ref=sr_1_127?keywords=tv&qid=1660812301&sr=8-127,"1,39,999",3840x2160 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.4 out of 5 stars,75 Inches,QLED,Dolby Vision | HDR10+ | HLG,1.0,Android,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Remote Control, 4 screws",33 kg 300 g,2021.0,120 Hz,AC,Yes,Dolby Audio | DTS-HD | Dolby Atmos Pass through e-ARC,India,L75M6-ESG,L75M6-ESG,167.4 x 7.9 x 97 cm; 33.3 Kilograms,"USB, HDMI","Mp3_audio, Wma",16:09,Yes,Table Mount,30 Watts,Yes,2 GB,360 Watts,"GIF, JPEG",Mali G52 MP2,No,Mi QLED TV 75,Remote with easy Access like Voice assistant | Ok Google | Quick Wake | Quick Mute | Quick Settings | Dedicated buttons for Netflix and Prime Video,NTSC,2.0,178 Degrees,3840 x 2160 pixels,240 Volts,"Surround, Stereo",,2 AAA batteries required.,,Lithium Ion,,,10000:1,,,,,
42,https://images-eu.ssl-images-amazon.com/images/I/51TQObZ6w1L._SY300_SX300_QL70_ML2_.jpg,TCL,Bhagwati Products Ltd.,TCL 138.7 cm (55 inches) Remote Less Voice Control Edition 4K Ultra HD Certified Android Smart QLED TV 55C715 (Metallic Black)  ,https://amazon.in/TCL-Certified-Android-55C715-Metallic/dp/B08B24LVPK/ref=sr_1_128?keywords=tv&qid=1660812301&sr=8-128,"54,990",3840x2160 Pixels,Wi-Fi,4.2 out of 5 stars,55 Inches,QLED,A+,1.0,Android,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Batteries",14 kg 800 g,2020.0,60 Hz,AC,Yes,Dolby Atmos | DTS,India,55C715,55C715,122.9 x 30.5 x 70.4 cm; 14.8 Kilograms,"USB, HDMI","Mp3_audio, Wma",16:9,Yes,Wall Mount & Table Mount,30 Watts,Yes,2.5 GB,30 Watts,JPEG,Mali470x3 600MHz-800MHz,Yes,C715 Series,Smart remote with Dedicated Hotkeys for quick and easy access | Hands free voice control,DVB-T2/NTSC/PAL/SECAM,2.0,178 Degrees,3840 x 2160 pixels,240 Volts,,12 Feet,2 AAA batteries required. (included),"IR, Hands-Free Voice Control",Lithium Ion,"Built-In Wifi |Hands free voice control |4K Android TV+HDR 10 |AI-Google Assistant | Certified Android P| Screen Cast+T-cast |2GB RAM - 16GB ROM |5000+ Apps YouTube, Netflix, Prime video",16 GB,5000:1,6.5 Milliseconds,"AVI, MPEG, DVD, WAV, WMA",,High brightness,
43,https://images-eu.ssl-images-amazon.com/images/I/41dj2hg9FKL._SY300_SX300_QL70_ML2_.jpg,TCL,Genus Electrotech Limited,TCL 79.9 cm (32 inches) HD Ready Certified Android Smart LED TV 32S65A (Black)  ,https://amazon.in/TCL-Inches-Certified-Android-32S65A/dp/B08PCXXMJ6/ref=sr_1_129?keywords=tv&qid=1660812301&sr=8-129,"15,950",1366x768 Pixels,"Wi-Fi, USB, HDMI",4.3 out of 5 stars,32 Inches,LED,A+,1.0,Android,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control",3 kg 500 g,2021.0,60 Hz,AC,No,Dolby Atmos,,32S65A,32S65A,72.1 x 18 x 47.4 cm; 3.5 Kilograms,"USB, HDMI, Headphone","Mp3_audio, Wma",16:09,Yes,Wall Mount & Table Mount,10 Watts,No,1 GB,10 Watts,"GIF, JPEG",Mali4703 600MHz~800MHz,No,S65A Series,"Remote Comes with One Click Netflix Button, Amazon Prime Video, Zee5, TCL channel | Google Assistant for Easy access","NTSC, PAL, SECAM",2.0,178 Degrees,1366 x 768 pixels,,Stereo,12 Feet,2 AAA batteries required.,"IR, Bluetooth",Lithium Ion,"Hands-Free Voice Control | 4K Android TV + HDR | AI-IN | T-cast | Bluetooth | Android R(11) | Supported Applications: TCL chanel, Netflix, Prime video, Hotstar, Zee5, Sun NXT, YouTube, Google playstore, Google services applications",8 GB,3000:01,8 Milliseconds,"MPEG, AVI",No,280 nits,178 Degrees
44,https://images-eu.ssl-images-amazon.com/images/I/41ToYIT64SL._SX300_SY300_QL70_ML2_.jpg,EAirtec,eAirtec,eAirtec 109 cm (43 Inches) Cloud Series 4K Ultra HD Smart LED TV 43DJSMARTCloud (Black) (2022 Model) | With Voice Command Remote  ,https://amazon.in/eAirtec-Inches-43DJSMARTCloud-Command-Remote/dp/B09NZZZ33Z/ref=sr_1_130?keywords=tv&qid=1660812301&sr=8-130,"18,500",3840x2160 Pixels,HDMI,3.8 out of 5 stars,43 Inches,LED,LED,1.0,Android,"1 LED TV, 1 Remote Controller, 1 Wall Mount",4 kg 500 g,2022.0,60 Hz,Corded Electric,Yes,2.0,India,43DJSMARTCloud,43DJSMARTCloud,102 x 14 x 65 cm; 4.5 Kilograms,"USB, HDMI, Headphone",,16:9,Yes,Wall Mount,20 Watts,Yes,1 GB,,,,No,Cloud Series,,,2.0,178 Degrees,3840 x 2160 pixels,,,,,,,,8 GB,4000:01,,,,,
45,https://images-eu.ssl-images-amazon.com/images/I/51VFRgaHbQL._SX300_SY300_QL70_ML2_.jpg,LG,LG Electronics India Pvt. Ltd.,LG 164 cm (65 inches) 4K Ultra HD Smart LED TV 65UQ7500PSF (Ceramic Black)  ,https://amazon.in/LG-inches-Ultra-65UQ7500PSF-Ceramic/dp/B0B3XZ93V5/ref=sr_1_131?keywords=tv&qid=1660812301&sr=8-131,"79,990",3840x2160 Pixels,"Bluetooth, Wi-Fi, USB, HDMI",4.3 out of 5 stars,65 Inches,LED,4K Upscaler,1.0,WebOS,"1 UHD 4K TV, 1 Table Top Stand, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 Batteries",21 kg 300 g,2022.0,60 Hz,AC,No,2.0 Ch Speaker | Bluetooth Surround Ready,India,65UQ7500PSF,65UQ7500PSF,8.8 x 146.3 x 85 cm; 21.3 Kilograms,"HDMI, USB 2.0, Bluetooth 5","AC4, AC3(Dolby Digital), EAC3, HE-AAC, AAC, MP2, MP3, PCM, DTS, DTS-HD, DTS Express, WMA, apt-X, WMV,ASF,AVI,MP4,M4V,MOV,MPG,MPEG,MKV,MPEG,DAT,MTS,TS,TP,TRP,DIVX,MKV,RM",16:09,Yes,Wall Mount,20 Watts,Yes,1.5 GB,195 Watts,"GIF, JPEG",LG Graphics Processor,Yes,UHD TV,"Hot Keys to Prime Video, Netflix, Disney + Hotstar",DVB-T2,1.0,178 Degrees,,130 Volts,Stereo,8 Feet,2 AA batteries required. (included),IR Blaster,Alkaline,"WebOS 22 with User Profiles | Filmmaker Mode, HDR 10 Pro & HLG | Game Optimizer, ALLM, HGIG Mode | Unlimited OTT Apps | AI Brightness Control, 4K Upscaling & AI Sound (Virtual Surround 5.1 up-mix)",8 GB,1100:1,,,No,AI Brightness,178 Degrees
46,https://images-eu.ssl-images-amazon.com/images/I/51CCCa4fCSL._SY300_SX300_QL70_ML2_.jpg,Sony,Sony,Sony Bravia 139 cm (55 inches) XR Series 4K Ultra HD Smart OLED Google TV XR-55A80K (Black)  ,https://amazon.in/Sony-Bravia-inches-Google-XR-55A80K/dp/B09ZLMV9V4/ref=sr_1_132?keywords=tv&qid=1660812301&sr=8-132,"1,84,290",3840 x 2160 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.7 out of 5 stars,55 Inches,LED,4K HDR,1.0,Android,"1 LED TV, 1 Warranty Card,1 AC Adapter, 1 AC Power Cord, 1 Remote Control, 1 Table-Top Stand, 1 User Manual, 2 AAA Batteries",17 kg 900 g,2022.0,120 Hz,AC,Yes,Dolby Atmos,India,XR-55A80K,XR-55A80K,122.7 x 5.3 x 71.2 cm; 17.9 Kilograms,"Ethernet, Composite Video, Bluetooth 5","Mp3_audio, Wma",16:09,Yes,Wall Mount & Table Mount,50 Watts,Yes,,306 Watts,"TIFF, JPEG",XR Cognitive Processor,Yes,Bravia,One Click Google Assistant | Youtube | Netflix | Youtube Music | Prime Video,DVB-T,2.0,178 Degrees,,240 Volts,Surround,4.5 Feet,2 AAA batteries required. (included),"IR, Bluetooth",Alkaline,Google TV | Watchlist | Voice Search | Google Play | Chromecast | Netflix | Amazon Prime Video | Additional Features: Apple Airplay | Apple Homekit | Alexa,,,,"AVI, MPEG",No,,178 Degrees
47,https://images-eu.ssl-images-amazon.com/images/I/41gz9JZLQpL._SY300_SX300_QL70_ML2_.jpg,Coocaa,Radiant Appliances and Electronics Pvt Ltd,Coocaa 138 cm (55 inches) Frameless Series 4k Ultra HD Smart Certified Android IPS Google LED TV 55Y72 (Black)  ,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A05501107E9CDXMXKF91&url=%2FCoocaa-Frameless-Certified-Android-55Y72%2Fdp%2FB0B45V22TX%2Fref%3Dsr_1_133_sspa%3Fkeywords%3Dtv%26qid%3D1660812301%26sr%3D8-133-spons%26psc%3D1&qualifier=1660812301&id=3983918216806618&widgetName=sp_btf,"39,999",3840x2160 Pixels,"Wi-Fi, USB, Ethernet, HDMI",3.6 out of 5 stars,55 Inches,LED,IPS,1.0,Android,"1 Led TV, 1 Wallmount,1 Remote,1 Power Cord,1 Start Guide,1 Warranty Card,2 Batteries,1 Base Stands,4 Screws",10 kg 200 g,2022.0,60 Hz,AC,Yes,DTS Surround | Dolby Audio,India,55Y72,55Y72,122.5 x 23.3 x 77.6 cm; 10.2 Kilograms,,"Mp3_audio, Wma",16:09,Yes,Wall Mount & Table Top,30 Watts,Yes,2 GB,150 Watts,"GIF, JPEG",Mali-450 GPU,Yes,55Y72,One Click Google Assistant | Prime Video | Youtube | Netflix | GooglePlay,PAL,2.0,178 Degrees,,200 Volts,Surround,15 Feet,2 AAA batteries required. (included),"IR, Bluetooth",Lithium Ion,"Personalised for you | Google Duo Supported | Web Touch Remote | Remote with Voice Assistant | HDR 10 | Chameleon Extreme 2.0 Picture Engine | Supported Applications : Netflix, Prime Video, Disney+Hotstar, Sonly Live, Zee5, Youtube",16 GB,4000:1,8 Milliseconds,"AVI, MPEG",No,High Brightness,178 Degrees
48,https://images-eu.ssl-images-amazon.com/images/I/41Q5zqyjWPL._SY300_SX300_QL70_ML2_.jpg,Karbonn,"Westway Electronics Limited, A001D, Sector-84, Noida, G.B Nagar, Uttar Pradesh, 201305",Karbonn 80 cm (32 Inches) Millennium Series HD Ready Smart LED TV KJW32SKHD (Phantom Black) with Bezel-Less Design  ,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A03301052HG8ZJO86QMJ4&url=%2FKarbonn-Millennium-KJW32SKHD-Phantom-Bezel-Less%2Fdp%2FB0B466C3G4%2Fref%3Dsr_1_134_sspa%3Fkeywords%3Dtv%26qid%3D1660812301%26sr%3D8-134-spons%26psc%3D1&qualifier=1660812301&id=3983918216806618&widgetName=sp_btf,"8,990",1366x768 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.4 out of 5 stars,32 Inches,LED,A+,1.0,Android,"1 LED TV, 2 Table Stand Base, 1 Wall Mounting Set, 4 Screws, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Battery",4 kg 400 g,2021.0,60 Hz,AC,Yes,Sorround,India,KJW32SKHD,KJW32SKHD,72.2 x 8 x 42.5 cm; 4.4 Kilograms,"USB, HDMI","Mp3_audio, Wma",16:09,Yes,Wall Mount & Table Mount,20 Watts,No,1 GB,60 Watts,"GIF, JPEG",Mali-G31MP2,Yes,KJW32SKHD,Navigation Keys for Easy Access,NTSC,2.0,178 Degrees,,110 Volts,,9 Feet,2 AAA batteries required. (included),IR,Manganese,"Prime Video, Inbuilt App Store, SonyLiv, Youtube, Hotstar, Android 9 (GOS), In-built Apps Store, Screen Sharing, Remote with Hotkeys, Movie Box | Supported Apps : Netflix",8 GB,3000:1,8 Milliseconds,"AVI, MPEG",No,High brightness,178 Degrees
49,https://images-eu.ssl-images-amazon.com/images/I/41Ct5X8apmL._SY300_SX300_QL70_ML2_.jpg,CROMA,Veira Electronics Pvt.Ltd,Croma 140 cm (55 Inches) 4K Ultra HD Smart LED TV CREL055USA024601 (Black) (2022 Model)  ,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A00622812JTLJYZC7002G&url=%2FCroma-Inches-Ultra-Smart-CREL055USA024601%2Fdp%2FB0B17FHC54%2Fref%3Dsr_1_129_sspa%3Fkeywords%3Dtv%26qid%3D1660812304%26sr%3D8-129-spons%26psc%3D1&qualifier=1660812304&id=2580454899340885&widgetName=sp_atf_next,"33,990",3840x2160 Pixels,HDMI,3.7 out of 5 stars,55 Inches,LED,LED,1.0,Linux,"1 LED TV, 2 Table Top Stand, 1 User Manual, 1 Remote Control, 1 Wall Mount",7 kg 300 g,2022.0,60 Hz,Corded Electric,No,2.0,India,CREL055USA024601,CREL055USA024601,123 x 27 x 77 cm; 7.3 Kilograms,"USB, HDMI, Headphone",,16:9,Yes,Wall Mount and Table Mount,20 Watts,,1.5 GB,,,,Yes,,,,2.0,178 Degrees,3840 x 2160 pixels,,,,2 AAA batteries required. (included),,Alkaline,,8 GB,5000:01,,,,,
50,https://images-eu.ssl-images-amazon.com/images/I/417CDbPCDWL._SY300_SX300_QL70_ML2_.jpg,AmazonBasics,"Veira Electronics Private Limited D-239, SEC-63, NOIDA (U.P.) 201305",AmazonBasics 81 cm (32 inches) HD Ready Smart LED Fire TV AB32E10SS (Black)  ,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A07230511XJVOGA7KXX4I&url=%2FAmazonBasics-80cm-inch-Smart-LED%2Fdp%2FB087JX4TT4%2Fref%3Dsr_1_130_sspa%3Fkeywords%3Dtv%26qid%3D1660812304%26sr%3D8-130-spons%26psc%3D1&qualifier=1660812304&id=2580454899340885&widgetName=sp_atf_next,"13,499",1366x768 Pixels,Wi-Fi,4.0 out of 5 stars,32 Inches,LED,LED,1.0,FireOS,"1 LED TV, 1 Table Top Stand, 1 Wall Mount, 1 User Manual, 1 Remote Control, 2 AAA Batteries, 1 Power Cord, 1 AV Converting cable",3 kg 650 g,2020.0,60 Hz,AC,Yes,Surround Sound,India,AB32E10SS,AB32E10SS,73.2 x 8.3 x 43.9 cm; 3.65 Kilograms,"USB, HDMI","Dolby Audio and DTS TruSurround, WMA, MP3_audio",,,Wall Mount,,Yes,1 GB,,JPEG,Mali450 Quad core,,,,,,,1366 x 768 pixels,,Surround,,,,,,,,,,,,
51,https://images-eu.ssl-images-amazon.com/images/I/51TQObZ6w1L._SY300_SX300_QL70_ML2_.jpg,TCL,Bhagwati Products Ltd.,TCL 125.7 cm (50 inches) Remote Less Voice Control Edition 4K Ultra HD Certified Android Smart QLED TV 50C715 (Metallic Black)  ,https://amazon.in/TCL-Certified-Android-50C715-Metallic/dp/B08B26S82B/ref=sr_1_131?keywords=tv&qid=1660812304&sr=8-131,"48,490",3840x2160 Pixels,Wi-Fi,4.2 out of 5 stars,50 Inches,QLED,A+,1.0,Android,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Batteries",12 kg 100 g,2020.0,60 Hz,AC,Yes,Dolby Atmos | DTS,India,50C715,50C715,111.4 x 30.9 x 63.8 cm; 12.1 Kilograms,"USB, HDMI","Mp3_audio, Wma",16:9,Yes,Wall Mount,30 Watts,Yes,2.5 GB,30 Watts,JPEG,Mali470x3 600MHz-800MHz,Yes,C715 Series,Smart remote with Dedicated Hotkeys for quick and easy access | Hands free voice control,DVB-T2/NTSC/PAL/SECAM,,,3840 x 2160 pixels,,,,2 AAA batteries required. (included),,Lithium Ion,,,5000:1,9.5 Milliseconds,,,,
52,https://images-eu.ssl-images-amazon.com/images/I/4120CzVIgYL._SX300_SY300_QL70_ML2_.jpg,VU,Vu Technologies Pvt. Ltd.,Vu 164 cm (65 inches) The Masterpiece Glo Series 4K Ultra HD Smart Android QLED TV 65QMP (Armani Gold) (2022 Model) | Built in 4.1 Speaker  ,https://amazon.in/inches-Masterpiece-Android-65QMP-Speaker/dp/B09TBF531G/ref=sr_1_132?keywords=tv&qid=1660812304&sr=8-132,"99,990",3840x2160 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.6 out of 5 stars,65 Inches,QLED,A+,1.0,Android,"1-TV Unit, Remote Control, Power Cord, User Manual, Table Mount Stand, VESA Wall Mount Bracket, 2 AAA Batteries",19 kg 100 g,2022.0,120 Hz,AC,Yes,Dolby Atmos,India,65QMP,65QMP,30.6 x 144.7 x 90.6 cm; 19.1 Kilograms,"USB, HDMI","Mp3_audio, Wma",16:09,Yes,,100 Watts,Yes,3 GB,220 Watts,"GIF, JPEG",Advanced GPU,Yes,Vu Masterpiece,One Click Amazon Prime Video Button Remote OnePlus Connect | Google Assistant | With Voice Assitant,DVB-T2,,,3840 x 2160 pixels,230 Volts,,,2 AAA batteries required. (included),,Alkaline,,,1000000:1,6.5 Milliseconds,,No,,
53,https://images-eu.ssl-images-amazon.com/images/I/51kWMkGfSOL._SY300_SX300_QL70_ML2_.jpg,Samsung,Samsung India Pvt Ltd,Samsung 108 cm (43 inches) The Frame Series 4K Ultra HD Smart QLED TV QA43LS03AAKLXL (Black)  ,https://amazon.in/Samsung-inches-Frame-Ultra-QA43LS03AAKLXL/dp/B095P9WB6R/ref=sr_1_133?keywords=tv&qid=1660812304&sr=8-133,"52,490",3840x2160 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.1 out of 5 stars,43 Inches,QLED,Quantum HDR + HDR 10+,1.0,Tizen,"1N LED TV, 1N Power Cord, 1N Remocon, 2N Stand-Top, 1N OC",8 kg 900 g,2021.0,60 Hz,AC,No,Dolby Digital Plus,India,QA43LS03AAKLXL,QA43LS03AAKLXL,19.7 x 97 x 59.2 cm; 8.9 Kilograms,"USB, HDMI","Mp3_audio, Wma",16:09,Yes,Wall Mount,20 Watts,Yes,2.5 GB,20.00,JPEG,,,QA43LS03AAKLXL,"One Click Amazon Prime Video, Netflix and Samsug TV Plus Button Remote| Bixby and Alexa Voice Assistant",DVB-T2,2.0,178 Degrees,3840 x 2160 pixels,,Surround,9 Feet,,Bluetooth | Voice Assistants,,"Voice Assistants | Tap View | Multi View| PC Mode | Universal Guide | Auto Game Mode & Game Motion Plus | Super Ultra Wide Game View & Game Bar | Web Browser | Screen Mirroring | Supported Applications : Prime Video, Hotstar, Netflix, Zee5 and many more",16 GB,,,"AVI, MPEG",,,
54,https://images-eu.ssl-images-amazon.com/images/I/41fafQ6BV0L._SY300_SX300_QL70_ML2_.jpg,TCL,Bhagwati Products Ltd,TCL 138.7 cm (55 inches) 4K Ultra HD Smart QLED Google TV 55C635 (Black)  ,https://amazon.in/TCL-138-7-inches-Google-55C635/dp/B0B1DNQC21/ref=sr_1_134?keywords=tv&qid=1660812304&sr=8-134,"59,990",3840x2160 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.5 out of 5 stars,55 Inches,QLED,HDR 10,1.0,Android,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Batteries",12 kg 400 g,2022.0,60 Hz,AC,Yes,Dolby Audio,India,,,122.6 x 29.5 x 76.7 cm; 12.36 Kilograms,"USB, HDMI, Headphone","Mp3_audio, Wma",16:09,Yes,Wall Mount,24 Watts,Yes,2 GB,155 Watts,"BMP, PNG, JPEG",G31MP2,Yes,,Smart remote with Dedicated Hotkeys for quick and easy access,DVB-T2,2.0,178 Degrees,3840 x 2160 pixels,240 Volts,,9 Feet,2 AAA batteries required. (included),"IR, Bluetooth",Alkaline,"Hands-Free Voice Control, 4K Google TV + HDR 10, AI-IN, T-cast | Apps: Netflix, Youtube, Prime Video & 7000+ Apps, Maximum Content: 10,62,000 Hours, Pure Entertainment",16 GB,6000:1,6.5 Milliseconds,"AVI, MPEG",No,High Brightness,178 Degrees
